Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;190;93301;63200;2025/001429;2025/001429;COMPLEJO EDIFICIOS MADRID SALUD, C/ MONTESA, 22. ADECUACIÓN MURO DE CERRAMIENTO Y ACCESIBILIDAD;204;SALAMANCA;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0;300000;300000;0;0;300000;300000;0;0;0;
;;001;190;93301;63200;2025/001446;2025/001446;FACTORÍA INDUSTRIAL DE VICÁLVARO. OBRAS ADECUACIÓN DE NAVES O Y 1;219;VICALVARO;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;0;15316,85;15316,85;15316,85;0;0;0;0;0;0;
;;001;190;93301;63200;2025/001465;2025/001465;CENTRO DEPORTIVO VICENTE DEL BOSQUE. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN MÓDULO DE ACCESO;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;90847,23;90847,23;90847,23;0;0;0;0;0;0;
;;001;190;93301;63200;2025/001466;2025/001466;CENTRO DEPORTIVO VICENTE DEL BOSQUE. OBRAS SUBSANACIÓN DE PATOLOGÍAS EN MÓDULO PISCINA CLIMATIZADA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;102863,04;102863,04;102863,04;0;0;0;0;0;0;
;;001;190;93301;62200;2025/001382;2025/001382;CENTRO DE ACOGIDA A PERSONAS SIN HOGAR EL CAÑAVERAL, DISTRITO DE VICÁLVARO. CONSTRUCCIÓN;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0;4000000;4000000;0;0;4000000;4000000;2258039,4;0;1536999,18;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2020/000297;2020/000297;BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;2098653;667727,21;2766380,21;0,89;0;2766379,32;2766379,32;1583972,03;0;1583972,03;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2022/000488;2022/000488;FACTORÍA INDUSTRIAL VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;4279386;1542766,7;5822152,7;697176,42;0;5124976,28;5124976,28;3346789,41;0;3346789,41;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2022/001064;2022/001064;CENTRO DE MAYORES PARQUE EUROPA. CONSTRUCCIÓN;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;4638673;-1330000;3308673;300777,14;0;3007895,86;3007895,86;381270,4;0;381270,4;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2022/001303;2022/001303;PABELLÓN DEPORTIVO EN CALLE MÓNACO, 10, DISTRITO SAN BLAS-CANILLEJAS. CONSTRUCCIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;5223694;1330000;6553694;0,65;480000;6073693,35;6073693,35;5127186,3;0;5127186,3;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2022/001304;2022/001304;ESCUELA INFANTIL EN CALLE DE LA SILVINA, 8, BARRIO DE SAN FERMÍN. CONSTRUCCIÓN;212;USERA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;59293,79;59293,79;0;7138,97;52154,82;52154,82;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2023/000286;2023/000286;CENTRO CULTURAL EN C/ TOMELLOSO, DISTRITO USERA. CONSTRUCCIÓN;212;USERA;10;CULTURA;03;CENTROS CULTURALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;2000000;-1259237,13;740762,87;448590,06;53613,71;238559,1;238559,1;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2023/003005;2023/003005;BIBLIOTECA PÚBLICA C/SILVANO,101-103 (ENTORNO GLORIETA MAR DE CRISTAL). CONSTRUCCIÓN (ID 21: 18793);216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;3500000;-962202,14;2537797,86;42579,17;0;2495218,69;2495218,69;665364,32;0;665364,32;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;93301;62200;2023/003006;2023/003006;CENTRO CULTURAL, BIBLIOTECA, AUDITORIO Y LUDOTECA EN EL CAÑAVERAL. CONSTRUCCIÓN (ID 21: 19005);219;VICALVARO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1500000;-48348,43;1451651,57;0;1068899,94;382751,63;382751,63;0;0;0;
;;001;190;93301;63200;2021/000442;2021/000442;EDIFICIO C/ DOCTOR ESQUERDO, 138. OBRAS DE REFORMA;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;18,43;18,43;0;0;18,43;18,43;18,43;0;18,43;
;;001;190;93301;63200;2022/001276;2022/001276;PABELLÓN III CRUZ ROJA, CASA DE CAMPO. OBRAS DE REFORMA Y ADAPTACIÓN A NORMATIVA;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;502528,58;502528,58;0;0;502528,58;502528,58;336150;0;336150;
;;001;190;93301;63200;2022/001580;2022/001580;CENTRO DE BIENESTAR SOCIAL EN EL PALACIO DE LA DUQUESA DE SUECA. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;500000;0;500000;459310,36;0;40689,64;40689,64;40689,64;0;40689,64;
;;001;190;93301;63200;2023/000388;2023/000388;EDIFICIO PASEO DEL PRADO, 30. REFORMA PARA CENTRO CULTURAL;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;2900000;2149595,58;5049595,58;2050360;0;2999235,58;2999235,58;1595402,54;0;1112061,82;
;;001;190;93301;63200;2023/001372;2023/001372;TALLER DE CANTERÍA DE LA CASA DE CAMPO, NAVE 4. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1500000;0;1500000;404129,32;0;1095870,68;1095870,68;992788,83;0;992788,83;
;;001;190;93301;63200;2024/000375;2024/000375;ANTIGUO MERCADO DE LEGAZPI. ACONDICIONAMIENTO PARA EQUIPAMIENTOS PÚBLICOS Y OFICINAS ADMINISTRATIVAS;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;33068684;-2303861,8;30764822,2;0;0;30764822,2;30764822,2;23850738,55;0;23850738,55;
;;001;190;93301;63200;2024/000376;2024/000376;VESTUARIOS CAMPOS DE RUGBY Y FÚTBOL EN ENTREVÍAS. ACONDICIONAMIENTO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1500000;-1260935,6;239064,4;0;0;239064,4;239064,4;22476,91;0;22476,91;
;;001;190;93301;63200;2024/000378;2024/000378;CENTRO DEPORTIVO MUNICIPAL VICENTE DEL BOSQUE. REFORMA INTEGRAL;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;5460000;135795,41;5595795,41;0;0;5595795,41;5595795,41;4161137,23;0;4161137,23;
;;001;190;93301;63200;2024/000380;2024/000380;CENTRO DEPORTIVO PEÑUELAS. REFORMA VASO PISCINA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;3959342;0;3959342;0,86;0;3959341,14;3959341,14;3450097,24;0;3450097,24;
;;001;190;93301;63200;2024/000381;2024/000381;CENTRO DEPORTIVO LUIS ARAGONÉS. SUBSANACIÓN PATOLOGÍAS VASO DE PISCINA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;3164461;312439,85;3476900,85;0,19;0;3476900,66;3476900,66;3362355,32;0;3362355,32;
;;001;190;93301;63200;2024/000382;2024/000382;CENTRO DEPORTIVO SAN JUAN BAUTISTA. SUBSANACIÓN PATOLOGÍAS DE VESTUARIOS, GRADA Y CAMPO DE FÚTBOL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2300000;230000;2530000;230000;0;2300000;2300000;1783050,88;0;1783050,88;
;;001;190;93301;63200;2024/000384;2024/000384;CENTRO DEPORTIVO ORCASUR. OBRAS DE REFORMA EN LA PISCINA CUBIERTA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;3250000;-892978,98;2357021,02;0;0;2357021,02;2357021,02;962367,69;0;684058,05;
;;001;190;93301;63200;2024/000385;2024/000385;CENTRO DEPORTIVO EL ESPINILLO. SUBSANACIÓN PATOLOGÍAS EN VASO DE PISCINA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1638014;-1347481,19;290532,81;72519,7;0;218013,11;218013,11;218012,99;0;218012,99;
;;001;190;93301;63200;2024/000387;2024/000387;LOCAL CALLE POVEDILLA, 4. OBRAS DE REFORMA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;814870;0;814870;0,31;0;814869,69;814869,69;812950,38;0;812950,38;
;;001;190;93301;63200;2024/000422;2024/000422;OBRAS DE CONSERVACION Y MANTENIMIENTO EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1000000;-854315,19;145684,81;145684,81;0;0;0;0;0;0;
;;001;190;93301;63200;2024/000422;2024/010422;EDIFICIO CALLE BARQUILLO, 17. OBRAS DE REFORMA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;16855,22;16855,22;0;0;16855,22;16855,22;16855,22;0;16855,22;
;;001;190;93301;63200;2024/000422;2024/020422;BASE 20 SAMUR-PROTECCIÓN CIVIL VILLA DE VALLECAS. OBRAS DE REFORMA;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;5555,15;5555,15;0;0;5555,15;5555,15;5555,15;0;5555,15;
;;001;190;93301;63200;2024/000422;2025/001060;ESCUELA INFANTIL MARÍA MOLINER, PASEO DE LA DIRECCIÓN. OBRAS DE ADECUACIÓN INSTALACIÓN DE GAS;206;TETUAN;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0;3495,07;3495,07;0;0;3495,07;3495,07;3495,07;0;3495,07;
;;001;190;93301;63200;2024/000423;2024/000423;OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1000000;-929788,84;70211,16;70211,16;0;0;0;0;0;0;
;;001;190;93301;63200;2024/001148;2024/001148;OFICINAS MUNICIPALES EN LA CALLE ÁNCORA, 41. SUBSANACIÓN DE PATOLOGÍAS;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;109782,74;109782,74;0;0;109782,74;109782,74;109782,74;0;109782,74;
;;001;190;93301;63200;2024/001220;2024/001220;CENTRO DEPORTIVO RAÚL GONZÁLEZ. OBRAS DE REFORMA DE PISCINA Y PABELLÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;538457,22;538457,22;0;0;538457,22;538457,22;0;0;0;
;;001;190;93301;63200;2024/001221;2024/001221;CENTRO DEPORTIVO ORCASITAS. OBRAS DE REFORMA Y ADAPTACIÓN A NORMATIVA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;70310,38;70310,38;70310,38;0;0;0;0;0;0;
;;001;190;93301;63200;2024/001239;2024/001239;CENTRO DEPORTIVO HORTALEZA. OBRAS SUBSANACIÓN PATOLOGÍAS VASO CHAPOTEO, NUEVA RED FONTANERÍA Y OTRAS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;19689,43;19689,43;0;0;19689,43;19689,43;19689,43;0;19689,43;
;;001;190;93301;63200;2024/001256;2024/001256;EDIFICIO C/ ALCALÁ, 45. ADAPTACIÓN A NORMATIVA DE LA INSTALACIÓN DE CLIMATIZACIÓN;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;4248855;-549604,06;3699250,94;24473,55;41409,37;3633368,02;3633368,02;2473598,79;0;2473598,79;
;;001;190;93301;63200;2024/001269;2024/001269;CASA DE CISNEROS, PLAZA DE LA VILLA, 4. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;818848,93;818848,93;0;0;818848,93;818848,93;0;0;0;
;;001;190;93301;63200;2024/001299;2024/001299;CENTRO CULTURAL LOS ROSALES. OBRAS DE REFORMA;217;VILLAVERDE;10;CULTURA;03;CENTROS CULTURALES;;;;;;;1500000;35637,35;1535637,35;772975,41;0;762661,94;762661,94;969,74;0;969,74;
;;001;190;93301;63200;2024/001355;2024/001355;EDIFICIO CALLE MAYOR, 71. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN FACHADAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;95750;95750;0;0;95750;95750;95727,9;0;95727,9;
;;001;190;93301;63200;2024/001372;2024/001372;APARTAMENTOS PARA MAYORES SAN FRANCISCO, CALLE JERTE, 3. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;3364294;-1300454,22;2063839,78;2063839,78;0;0;0;0;0;0;
;;001;190;93301;63200;2024/001376;2024/001376;CENTRO DE MAYORES NAVACERRADA. OBRAS DE REFORMA;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;747,73;747,73;0;0;747,73;747,73;747,73;0;747,73;
;;001;190;93301;63200;2024/001406;2024/001406;PABELLÓN DE LOS JARDINES DE CECILIO RODRÍGUEZ. OBRAS DE REFORMA PARA MEJORA DE LA ACCESIBILIDAD;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;476344,97;476344,97;836,66;0;475508,31;475508,31;1814,61;0;1814,61;
;;001;190;93301;63200;2024/001425;2024/001425;ANTIGUA UNIDAD POLICÍA MUNICIPAL VILLA DE VALLECAS. DEMOLICIÓN Y REFORMA APARCAMIENTO PARCELA;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;750000;158330,06;908330,06;0;0;908330,06;908330,06;908318,91;0;824042,19;
;;001;190;93301;63200;2024/001429;2024/001429;CENTRO DEPORTIVO SAN BLAS. OBRAS DE REFORMA DEL PABELLÓN ANTONIO MATA;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2500000;-1768267,12;731732,88;231732,88;0;500000;500000;0;0;0;
;;001;190;93301;63200;2024/001433;2024/001433;CENTRO DEPORTIVO LA ELIPA. ADECUACIÓN ITINERARIO ACCESIBLE A PABELLONES;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;2016,99;2016,99;0;0;2016,99;2016,99;2016,99;0;2016,99;
;;001;190;93301;63200;2024/001439;2024/001439;RESIDENCIA DE MAYORES Y CENTRO DE DÍA ALZHEIMER JAZMÍN. OBRAS DE REFORMA;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0;1159999,44;1159999,44;260000;0;899999,44;899999,44;29707,39;0;29707,39;
;;001;190;93301;63200;2024/001441;2024/001441;CENTRO DEPORTIVO VALLECAS VERANO. OBRAS DE ADECUACIÓN DE CERRAMIENTO PERIMETRAL;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;881,13;881,13;0;0;881,13;881,13;881,13;0;881,13;
;;001;190;93301;63200;2024/001446;2024/001446;CENTRO DEPORTIVO LA ELIPA. OBRAS DE REFORMA EN EL PABELLÓN DE HOCKEY;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;8960,91;8960,91;0;0;8960,91;8960,91;1362,11;0;1362,11;
;;001;190;93301;63200;2024/001451;2024/001451;CENTRO DE MAYORES MARGARITA SALAS. REFORMA RED DE SANEAMIENTO Y FORJADO SANITARIO;210;LATINA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;856,12;856,12;0;0;856,12;856,12;856,12;0;856,12;
;;001;190;93301;63200;2024/001452;2024/001452;PALACIO DE CIBELES. OBRAS DE REFORMAS VARIAS;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;21406,02;21406,02;0;0;21406,02;21406,02;20934,15;0;20934,15;
;;001;190;93301;63200;2024/001453;2024/001453;CENTRO DEPORTIVO LA CEBADA. OBRAS DE REFORMAS VARIAS;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;1619,65;1619,65;0;0;1619,65;1619,65;1619,65;0;1619,65;
;;001;190;93301;63200;2024/001458;2024/001458;EDIFICIO C/ BARCO, 20. ACONDICIONAMIENTO DE ASEOS Y RENOVACIÓN INSTALACIÓN DE FONTANERÍA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;47005,86;47005,86;0;0;47005,86;47005,86;47005,86;0;47005,86;
;;001;190;93301;63200;2024/001459;2024/001459;ESCUELA INFANTIL LA BRUJA AVERÍA-LOLO RICO. OBRAS DE REPARACIONES Y ACONDICIONAMIENTO;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0;19942,08;19942,08;0;0;19942,08;19942,08;19942,08;0;19942,08;
;;001;190;93301;63200;2024/001466;2024/001466;CENTRO DEPORTIVO FAUSTINA VALLADOLID. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;36281,44;36281,44;0;0;36281,44;36281,44;36281,44;0;36281,44;
;;001;190;93301;62200;2003/000806;2003/000806;CENTRO DE DEPORTES ACUÁTICO. CONSTRUCCIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;00;MADRID OLÍMPICO;;;;;;;0;885624,91;885624,91;0;0;885624,91;885624,91;885624,91;0;885624,91;
;;001;190;93301;62200;2016/000470;2016/000470;CENTRO DEPORTIVO C/COSTANILLA DESAMPARADOS, 15 C/V A C/FÚCAR, 6. CONSTRUCCIÓN;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;1537813,51;1537813,51;1062637,66;0;475175,85;475175,85;475175,85;0;475175,85;
;;001;190;93301;62200;2019/000092;2019/000092;BIBLIOTECA-CENTRO CULTURAL VILLA DE VALLECAS. CONSTRUCCION;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;2657073;1431125,62;4088198,62;167768,39;134096,85;3786333,38;3786333,38;3384461,95;0;3384461,95;
;;001;190;93301;62200;2020/000252;2020/000252;CENTRO CULTURAL Y BIBLIOTECA EN MONTECARMELO. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;1933061;-90250,49;1842810,51;29690,17;0;1813120,34;1813120,34;1570705,77;0;1570705,77;
;;001;190;93301;62200;2020/000253;2020/000253;CENTRO CULTURAL Y BIBLIOTECA EN LAS TABLAS. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;150000;80542,62;230542,62;0;0;230542,62;230542,62;37129,33;0;37129,33;
;;001;190;93301;62200;2021/000388;2021/000388;CENTRO CULTURAL VALDEBEBAS. CONSTRUCCIÓN;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;3874381;183721,28;4058102,28;0;0;4058102,28;4058102,28;4058049,58;0;4058049,58;
;;001;190;93301;62200;2021/000390;2021/000390;CASA DE FAMILIA VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;6286754;-990857,04;5295896,96;1727827,01;0;3568069,95;3568069,95;1411303,9;0;1152130,48;
;;001;190;93301;62200;2021/001335;2021/001335;VESTUARIOS CAMPOS DE RUGBY Y FÚTBOL EN ENTREVÍAS. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;700000;9064,4;709064,4;9064,4;0;700000;700000;699975,98;0;699975,98;
;;001;190;93301;62200;2022/000306;2022/000306;BASE SAMUR-PROTECCION CIVIL Y CENTRO DE SALUD DEL DISTRITO DE MORATALAZ. CONSTRUCCION;214;MORATALAZ;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;2719213;115853,86;2835066,86;0;0;2835066,86;2835066,86;2835066,86;0;2835066,86;
;;001;190;93301;62200;2022/000307;2022/000307;CENTRO MULTIFUNCIONAL C/ FRANCISCO REMIRO, 21. CONSTRUCCION;204;SALAMANCA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0;59715,58;59715,58;0;0;59715,58;59715,58;41800,9;0;41800,9;
;;001;190;93301;62200;2022/000308;2022/000308;NUEVO AULARIO DEL CENTRO DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). CONSTRUCCION;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;9217003;-3293832,52;5923170,48;2435545,85;0;3487624,63;3487624,63;1393403,61;0;1393403,61;
;;001;190;93301;62200;2023/001343;2023/001343;UNIDAD INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE VILLAVERDE, AVDA. REAL DE PINTO, 104. CONSTRUCCIÓN;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;500000;0;500000;0;0;500000;500000;0;0;0;
;;001;190;93301;62200;2023/001429;2023/001429;CENTRO CULTURAL-JUVENIL DISTRITO DE CIUDAD LINEAL,C/ CANAL DE PANAMÁ, 20. CONSTRUCCIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;846571;-71780,62;774790,38;62316,23;0;712474,15;712474,15;0;0;0;
;;001;190;93301;62200;2024/001147;2024/001147;PABELLÓN DEPORTIVO SANCHINARRO. CONTRUCCIÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;271569,91;271569,91;183466,12;0;88103,79;88103,79;88103,79;0;61672,66;
;;001;190;93301;62200;2024/001216;2024/001216;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL Y BASE DEL SAMUR DE SAN BLAS-CANILLEJAS. CONSTRUCCIÓN;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;164664,96;164664,96;0;0;164664,96;164664,96;106902,44;0;0;
;;001;190;93301;62200;2024/001263;2024/001263;COMPLEJO LOGÍSTICO Y PARQUE DE BOMBEROS EN LA CALLE EL REAL DE SAN VICENTE, 61. CONSTRUCCIÓN;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;100000;-22183,03;77816,97;22647,55;0;55169,42;55169,42;55169,42;0;55169,42;
;;001;190;93301;62200;2024/001268;2024/001268;PABELLÓN DEPORTIVO EN EL BARRIO DE BUTARQUE. OBRAS DE CONSTRUCCIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;148712,47;148712,47;89675,64;0;59036,83;59036,83;0;0;0;
;;001;190;93301;62200;2025/000333;2025/000333;ESTUDIOS Y TRABAJOS TÉCNICOS. OBRAS DE NUEVA PLANTA;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;600000;-533531,34;66468,66;66468,66;0;0;0;0;0;0;
